period,air_temperature,dewpoint
13370,17.35,15.6
13371,17.0,15.6
13372,16.8,15.75
13373,16.6,15.9
13374,16.75,15.9
13375,16.9,15.9
13376,16.8,15.6
13377,16.7,15.3
13378,15.45,14.1
13379,14.2,12.9
13380,13.8,12.8
13381,13.4,12.7
13382,13.4,12.9
13383,13.4,13.1
13384,12.95,12.6
13385,12.5,12.1
13386,12.6,12.3
13387,12.7,12.5
13388,12.35,12.2
13389,12.0,11.9
13390,12.15,12.1
13391,12.3,12.3
13392,12.0,11.95
13393,11.7,11.6
13394,10.9,10.65
13395,10.1,9.7
13396,10.8,10.6
13397,11.5,11.5
13398,11.25,11.2
13399,11.0,10.9
13400,11.45,11.4
13401,11.9,11.9
13402,11.9,11.9
13403,11.9,11.9
13404,11.95,11.9
13405,12.0,11.9
13406,11.6,11.4
13407,11.2,10.9
13408,11.15,10.85
13409,11.1,10.8
13410,11.3,10.7
13411,11.5,10.6
13412,11.45,10.35
13413,11.4,10.1
13414,11.15,10.05
13415,10.9,10.0
13416,10.9,10.2
13417,10.9,10.4
13418,11.0,10.55
13419,11.1,10.7
13420,11.25,10.9
13421,11.4,11.1
13422,11.4,11.05
13423,11.4,11.0
13424,11.25,10.85
13425,11.1,10.7
13426,11.2,10.85
13427,11.3,11.0
13428,11.1,10.75
13429,10.9,10.5
13430,10.75,10.4
13431,10.6,10.3
13432,10.05,9.4
13433,9.5,8.5
13434,9.1,7.8
13435,8.7,7.1
13436,7.9,6.65
13437,7.1,6.2
13438,6.9,6.25
13439,6.7,6.3
13440,6.3,5.9
13441,5.9,5.5
13442,6.2,5.85
13443,6.5,6.2
13444,6.4,6.15
13445,6.3,6.1
13446,6.4,6.15
13447,6.5,6.2
13448,6.1,5.75
13449,5.7,5.3
13450,5.4,5.1
13451,5.1,4.9
13452,4.85,4.7
13453,4.6,4.5
13454,4.6,4.55
13455,4.6,4.6
13456,5.2,5.2
13457,5.8,5.8
13458,7.8,7.8
13459,9.8,9.8
13460,10.75,9.9
13461,11.7,10.0
13462,12.15,10.35
13463,12.6,10.7
13464,12.55,9.85
13465,12.5,9.0
13466,12.05,8.95
13467,11.6,8.9
13468,12.8,8.85
13469,14.0,8.8
13470,14.5,8.6
13471,15.0,8.4
13472,14.65,8.1
13473,14.3,7.8
13474,13.1,8.4
13475,11.9,9.0
13476,10.6,8.55
13477,9.3,8.1
13478,8.4,7.45
13479,7.5,6.8
13480,7.25,6.7
13481,7.0,6.6
13482,6.55,6.2
13483,6.1,5.8
13484,5.75,5.5
13485,5.4,5.2
13486,5.25,4.9
13487,5.1,4.6
13488,4.8,4.5
13489,4.5,4.4
13490,4.45,4.35
13491,4.4,4.3
13492,4.6,4.55
13493,4.8,4.8
13494,4.45,4.35
13495,4.1,3.9
13496,4.2,4.1
13497,4.3,4.3
13498,4.55,4.55
13499,4.8,4.8
13500,4.85,4.85
13501,4.9,4.9
13502,5.65,5.65
13503,6.4,6.4
13504,7.2,7.2
13505,8.0,8.0
13506,9.15,9.1
13507,10.3,10.2
13508,10.7,10.6
13509,11.1,11.0
13510,11.7,11.1
13511,12.3,11.2
13512,13.15,11.0
13513,14.0,10.8
13514,14.45,10.2
13515,14.9,9.6
13516,15.05,9.8
13517,15.2,10.0
13518,15.05,10.05
13519,14.9,10.1
13520,14.55,10.15
13521,14.2,10.2
13522,13.9,10.2
13523,13.6,10.2
13524,13.1,10.3
13525,12.6,10.4
13526,12.2,10.45
13527,11.8,10.5
13528,11.55,10.45
13529,11.3,10.4
13530,11.15,10.35
13531,11.0,10.3
13532,10.95,10.35
13533,10.9,10.4
13534,10.8,10.35
13535,10.7,10.3
13536,10.65,10.25
13537,10.6,10.2
13538,10.65,10.35
13539,10.7,10.5
13540,10.55,10.3
13541,10.4,10.1
13542,10.35,10.1
13543,10.3,10.1
13544,10.25,10.05
13545,10.2,10.0
13546,10.15,9.95
13547,10.1,9.9
13548,10.05,9.9
13549,10.0,9.9
13550,10.05,9.95
13551,10.1,10.0
13552,10.3,10.25
13553,10.5,10.5
13554,11.1,11.1
13555,11.7,11.7
13556,11.9,11.6
13557,12.1,11.5
13558,12.35,11.3
13559,12.6,11.1
13560,12.9,10.85
13561,13.2,10.6
13562,13.4,10.45
13563,13.6,10.3
13564,13.7,10.6
13565,13.8,10.9
13566,13.7,10.7
13567,13.6,10.5
13568,13.15,10.8
13569,12.7,11.1
13570,12.5,11.15
13571,12.3,11.2
13572,12.25,11.25
13573,12.2,11.3
13574,11.75,10.8
13575,11.3,10.3
13576,10.9,10.1
13577,10.5,9.9
13578,10.7,10.05
13579,10.9,10.2
13580,10.85,9.2
13581,10.8,8.2
13582,10.55,8.0
13583,10.3,7.8
13584,9.9,7.8
13585,9.5,7.8
13586,9.15,7.65
13587,8.8,7.5
13588,8.8,7.5
13589,8.8,7.5
13590,8.85,7.8
13591,8.9,8.1
13592,8.75,8.0
13593,8.6,7.9
13594,8.75,8.3
13595,8.9,8.7
13596,8.5,8.3
13597,8.1,7.9
13598,8.2,8.05
13599,8.3,8.2
13600,8.8,8.7
13601,9.3,9.2
13602,9.9,9.55
13603,10.5,9.9
13604,11.1,9.9
13605,11.7,9.9
13606,12.15,9.75
13607,12.6,9.6
13608,12.95,9.2
13609,13.3,8.8
13610,13.2,8.75
13611,13.1,8.7
13612,13.45,8.75
13613,13.8,8.8
13614,13.7,8.7
13615,13.6,8.6
13616,13.45,8.4
13617,13.3,8.2
13618,13.0,8.2
13619,12.7,8.2
13620,11.95,8.15
13621,11.2,8.1
13622,10.9,8.3
13623,10.6,8.5
13624,10.6,8.45
13625,10.6,8.4
13626,10.65,8.4
13627,10.7,8.4
13628,10.85,8.25
13629,11.0,8.1
13630,10.6,8.15
13631,10.2,8.2
13632,10.4,8.05
13633,10.6,7.9
13634,10.0,7.7
13635,9.4,7.5
13636,9.45,7.95
13637,9.5,8.4
13638,9.6,8.55
13639,9.7,8.7
13640,9.55,8.8
13641,9.4,8.9
13642,9.55,8.95
13643,9.7,9.0
13644,9.6,8.8
13645,9.5,8.6
13646,9.2,8.3
13647,8.9,8.0
13648,8.6,7.75
13649,8.3,7.5
13650,9.4,7.4
13651,10.5,7.3
13652,10.85,6.25
13653,11.2,5.2
13654,11.75,5.4
13655,12.3,5.6
13656,12.9,5.5
13657,13.5,5.4
13658,13.1,5.05
13659,12.7,4.7
13660,12.6,5.2
13661,12.5,5.7
13662,12.5,6.0
13663,12.5,6.3
13664,11.75,6.6
13665,11.0,6.9
13666,11.0,6.5
13667,11.0,6.1
13668,10.3,5.95
13669,9.6,5.8
13670,8.75,5.25
13671,7.9,4.7
13672,6.9,4.7
13673,5.9,4.7
13674,5.85,4.8
13675,5.8,4.9
13676,7.15,5.6
13677,8.5,6.3
13678,8.8,5.9
13679,9.1,5.5
13680,9.15,5.4
13681,9.2,5.3
13682,9.1,5.4
13683,9.0,5.5
13684,8.6,5.6
13685,8.2,5.7
13686,8.2,5.8
13687,8.2,5.9
13688,8.6,5.9
13689,9.0,5.9
13690,8.85,5.45
13691,8.7,5.0
13692,8.1,5.2
13693,7.5,5.4
13694,7.75,5.6
13695,8.0,5.8
13696,8.15,6.05
13697,8.3,6.3
13698,8.7,6.1
13699,9.1,5.9
13700,9.45,6.0
13701,9.8,6.1
13702,10.95,6.55
13703,12.1,7.0
13704,11.8,6.75
13705,11.5,6.5
13706,11.65,6.5
13707,11.8,6.5
13708,11.85,6.95
13709,11.9,7.4
13710,11.65,7.3
13711,11.4,7.2
13712,11.55,7.15
13713,11.7,7.1
13714,11.25,6.65
13715,10.8,6.2
13716,10.05,6.4
13717,9.3,6.6
13718,9.15,6.9
13719,9.0,7.2
13720,8.8,7.1
13721,8.6,7.0
13722,8.45,7.1
13723,8.3,7.2
13724,7.9,6.8
13725,7.5,6.4
13726,6.8,5.9
13727,6.1,5.4
13728,5.55,4.9
13729,5.0,4.4
13730,4.6,4.1
13731,4.2,3.8
13732,4.05,3.8
13733,3.9,3.8
13734,3.75,3.6
13735,3.6,3.4
13736,3.55,3.4
13737,3.5,3.4
13738,3.3,3.15
13739,3.1,2.9
13740,2.8,2.6
13741,2.5,2.3
13742,2.95,2.85
13743,3.4,3.4
13744,4.1,4.1
13745,4.8,4.8
13746,6.05,6.05
13747,7.3,7.3
13748,8.55,7.7
13749,9.8,8.1
13750,10.35,7.75
13751,10.9,7.4
13752,11.65,7.85
13753,12.4,8.3
13754,12.15,8.0
13755,11.9,7.7
13756,11.95,7.05
13757,12.0,6.4
13758,11.95,6.45
13759,11.9,6.5
13760,11.55,6.6
13761,11.2,6.7
13762,10.0,6.7
13763,8.8,6.7
13764,8.05,6.6
13765,7.3,6.5
13766,8.2,5.95
13767,9.1,5.4
13768,9.0,5.2
13769,8.9,5.0
13770,8.45,4.75
13771,8.0,4.5
13772,6.95,4.5
13773,5.9,4.5
13774,4.9,3.8
13775,3.9,3.1
13776,3.55,2.95
13777,3.2,2.8
13778,3.0,2.6
13779,2.8,2.4
13780,2.6,2.25
13781,2.4,2.1
13782,2.4,2.2
13783,2.4,2.3
13784,2.05,1.85
13785,1.7,1.4
13786,1.85,1.6
13787,2.0,1.8
13788,2.05,1.9
13789,2.1,2.0
13790,2.05,2.0
13791,2.0,2.0
13792,2.75,2.75
13793,3.5,3.5
13794,4.4,4.4
13795,5.3,5.3
13796,6.0,5.75
13797,6.7,6.2
13798,7.5,6.5
13799,8.3,6.8
13800,8.6,7.0
13801,8.9,7.2
13802,9.65,7.4
13803,10.4,7.6
13804,10.55,7.65
13805,10.7,7.7
13806,11.05,7.55
13807,11.4,7.4
13808,11.2,7.5
13809,11.0,7.6
13810,10.25,7.25
13811,9.5,6.9
13812,8.05,6.3
13813,6.6,5.7
13814,6.05,5.35
13815,5.5,5.0
13816,5.3,4.85
13817,5.1,4.7
13818,4.9,4.6
13819,4.7,4.5
13820,4.6,4.45
13821,4.5,4.4
13822,4.8,4.75
13823,5.1,5.1
13824,4.75,4.65
13825,4.4,4.2
13826,4.45,4.3
13827,4.5,4.4
13828,4.3,4.25
13829,4.1,4.1
13830,5.1,5.1
13831,6.1,6.1
13832,5.9,5.9
13833,5.7,5.7
13834,5.85,5.85
13835,6.0,6.0
13836,5.9,5.9
13837,5.8,5.8
13838,6.0,6.0
13839,6.2,6.2
13840,6.35,6.35
13841,6.5,6.5
13842,6.65,6.6
13843,6.8,6.7
13844,7.15,6.95
13845,7.5,7.2
13846,7.95,7.4
13847,8.4,7.6
13848,8.9,7.7
13849,9.4,7.8
13850,10.05,7.8
13851,10.7,7.8
13852,11.2,7.75
13853,11.7,7.7
13854,11.75,7.6
13855,11.8,7.5
13856,11.55,7.6
13857,11.3,7.7
13858,10.65,7.7
13859,10.0,7.7
13860,8.45,6.7
13861,6.9,5.7
13862,6.45,5.6
13863,6.0,5.5
13864,6.05,5.75
13865,6.1,6.0
13866,6.55,6.5
13867,7.0,7.0
13868,7.2,7.15
13869,7.4,7.3
13870,6.7,6.4
13871,6.0,5.5
13872,5.95,5.55
13873,5.9,5.6
13874,5.05,4.65
13875,4.2,3.7
13876,3.9,3.6
13877,3.6,3.5
13878,3.35,3.25
13879,3.1,3.0
13880,3.1,3.0
13881,3.1,3.0
13882,3.3,3.25
13883,3.5,3.5
13884,3.15,3.1
13885,2.8,2.7
13886,2.55,2.5
13887,2.3,2.3
13888,2.45,2.45
13889,2.6,2.6
13890,4.3,4.3
13891,6.0,6.0
13892,7.05,6.6
13893,8.1,7.2
13894,9.05,6.95
13895,10.0,6.7
13896,10.1,6.6
13897,10.2,6.5
13898,10.4,6.9
13899,10.6,7.3
13900,10.95,7.25
13901,11.3,7.2
13902,11.3,6.95
13903,11.3,6.7
13904,11.3,6.85
13905,11.3,7.0
13906,11.25,7.15
13907,11.2,7.3
13908,11.15,7.7
13909,11.1,8.1
13910,10.85,8.1
13911,10.6,8.1
13912,10.55,8.35
13913,10.5,8.6
13914,10.85,9.15
13915,11.2,9.7
13916,11.05,9.5
13917,10.9,9.3
13918,10.8,9.2
13919,10.7,9.1
13920,10.8,9.25
13921,10.9,9.4
13922,11.0,9.5
13923,11.1,9.6
13924,11.1,9.65
13925,11.1,9.7
13926,11.0,9.7
13927,10.9,9.7
13928,10.75,9.7
13929,10.6,9.7
13930,10.65,9.75
13931,10.7,9.8
13932,10.8,9.85
13933,10.9,9.9
13934,10.85,9.8
13935,10.8,9.7
13936,10.05,9.1
13937,9.3,8.5
13938,10.05,9.15
13939,10.8,9.8
13940,11.0,9.6
13941,11.2,9.4
13942,11.65,9.65
13943,12.1,9.9
13944,12.2,9.6
13945,12.3,9.3
13946,12.6,9.05
13947,12.9,8.8
13948,13.0,7.5
13949,13.1,6.2
13950,12.8,7.4
13951,12.5,8.6
13952,12.4,8.75
13953,12.3,8.9
13954,12.05,8.25
13955,11.8,7.6
13956,10.7,7.55
13957,9.6,7.5
13958,9.25,7.7
13959,8.9,7.9
13960,8.1,7.3
13961,7.3,6.7
13962,7.45,7.05
13963,7.6,7.4
13964,7.15,6.85
13965,6.7,6.3
13966,6.55,6.25
13967,6.4,6.2
13968,6.55,6.25
13969,6.7,6.3
13970,6.6,6.1
13971,6.5,5.9
13972,6.35,5.8
13973,6.2,5.7
13974,6.45,5.75
13975,6.7,5.8
13976,6.75,5.9
13977,6.8,6.0
13978,6.95,6.15
13979,7.1,6.3
13980,7.2,6.4
13981,7.3,6.5
13982,7.5,6.7
13983,7.7,6.9
13984,7.85,7.15
13985,8.0,7.4
13986,8.55,7.65
13987,9.1,7.9
13988,9.85,7.9
13989,10.6,7.9
13990,10.6,7.95
13991,10.6,8.0
13992,10.75,8.15
13993,10.9,8.3
13994,11.4,8.35
13995,11.9,8.4
13996,11.65,8.3
13997,11.4,8.2
13998,11.45,8.2
13999,11.5,8.2
14000,11.55,7.65
14001,11.6,7.1
14002,11.55,7.45
14003,11.5,7.8
14004,11.3,7.65
14005,11.1,7.5
14006,10.85,7.15
14007,10.6,6.8
14008,10.3,6.9
14009,10.0,7.0
14010,9.6,6.8
14011,9.2,6.6
14012,9.0,6.65
14013,8.8,6.7
14014,8.75,6.8
14015,8.7,6.9
14016,9.0,7.2
14017,9.3,7.5
14018,9.65,7.4
14019,10.0,7.3
14020,9.7,7.35
14021,9.4,7.4
14022,9.35,7.45
14023,9.3,7.5
14024,9.35,7.75
14025,9.4,8.0
14026,9.25,7.85
14027,9.1,7.7
14028,8.7,7.35
14029,8.3,7.0
14030,8.6,6.95
14031,8.9,6.9
14032,9.1,7.0
14033,9.3,7.1
14034,9.55,7.0
14035,9.8,6.9
14036,10.7,7.0
14037,11.6,7.1
14038,12.45,7.35
14039,13.3,7.6
14040,12.95,6.75
14041,12.6,5.9
14042,12.65,5.7
14043,12.7,5.5
14044,12.7,5.5
14045,12.7,5.5
14046,12.65,5.8
14047,12.6,6.1
14048,12.55,6.1
14049,12.5,6.1
14050,11.8,5.7
14051,11.1,5.3
14052,10.05,5.6
14053,9.0,5.9
14054,9.25,6.5
14055,9.5,7.1
14056,9.85,6.95
14057,10.2,6.8
14058,10.0,7.3
14059,9.8,7.8
14060,9.9,8.05
14061,10.0,8.3
14062,10.25,8.55
14063,10.5,8.8
14064,11.0,9.05
14065,11.5,9.3
14066,12.1,9.55
14067,12.7,9.8
14068,13.0,9.8
14069,13.3,9.8
14070,13.25,10.1
14071,13.2,10.4
14072,13.4,10.75
14073,13.6,11.1
14074,13.85,11.4
14075,14.1,11.7
14076,14.15,11.8
14077,14.2,11.9
14078,14.2,11.85
14079,14.2,11.8
14080,14.25,11.85
14081,14.3,11.9
14082,14.5,11.85
14083,14.7,11.8
14084,14.7,11.8
14085,14.7,11.8
14086,14.95,11.85
14087,15.2,11.9
14088,15.3,11.9
14089,15.4,11.9
14090,15.25,11.9
14091,15.1,11.9
14092,15.2,12.0
14093,15.3,12.1
14094,15.35,12.15
14095,15.4,12.2
14096,15.25,12.35
14097,15.1,12.5
14098,14.85,12.45
14099,14.6,12.4
14100,14.75,12.55
14101,14.9,12.7
14102,14.9,12.65
14103,14.9,12.6
14104,14.9,12.6
14105,14.9,12.6
14106,14.75,11.8
14107,14.6,11.0
14108,14.2,10.75
14109,13.8,10.5
14110,13.55,10.2
14111,13.3,9.9
14112,13.4,9.8
14113,13.5,9.7
14114,13.55,9.5
14115,13.6,9.3
14116,13.0,8.4
14117,12.4,7.5
14118,11.9,7.0
14119,11.4,6.5
14120,11.25,6.6
14121,11.1,6.7
14122,11.2,7.15
14123,11.3,7.6
14124,11.3,7.65
14125,11.3,7.7
14126,10.95,7.4
14127,10.6,7.1
14128,11.0,6.6
14129,11.4,6.1
14130,11.5,5.8
14131,11.6,5.5
14132,11.9,5.6
14133,12.2,5.7
14134,12.45,5.55
14135,12.7,5.4
14136,13.1,4.65
14137,13.5,3.9
14138,13.2,4.15
14139,12.9,4.4
14140,12.75,4.1
14141,12.6,3.8
14142,12.55,3.75
14143,12.5,3.7
14144,12.15,4.05
14145,11.8,4.4
14146,11.5,4.0
14147,11.2,3.6
14148,10.95,3.8
14149,10.7,4.0
14150,10.65,4.6
14151,10.6,5.2
14152,10.4,5.0
14153,10.2,4.8
14154,10.55,5.2
14155,10.9,5.6
14156,10.85,5.05
14157,10.8,4.5
14158,10.15,4.6
14159,9.5,4.7
14160,9.2,4.95
14161,8.9,5.2
14162,9.3,5.65
14163,9.7,6.1
14164,9.3,5.8
14165,8.9,5.5
14166,8.7,5.15
14167,8.5,4.8
14168,9.3,4.35
14169,10.1,3.9
14170,10.25,3.9
14171,10.4,3.9
14172,10.45,3.9
14173,10.5,3.9
14174,10.5,3.65
14175,10.5,3.4
14176,10.5,3.5
14177,10.5,3.6
14178,10.65,3.95
14179,10.8,4.3
14180,11.15,4.7
14181,11.5,5.1
14182,11.85,5.15
14183,12.2,5.2
14184,12.5,5.65
14185,12.8,6.1
14186,13.55,6.5
14187,14.3,6.9
14188,14.25,6.75
14189,14.2,6.6
14190,14.2,6.6
14191,14.2,6.6
14192,13.7,7.0
14193,13.2,7.4
14194,13.05,7.5
14195,12.9,7.6
14196,12.85,8.1
14197,12.8,8.6
14198,13.0,8.75
14199,13.2,8.9
14200,13.35,9.1
14201,13.5,9.3
14202,13.5,9.5
14203,13.5,9.7
14204,13.55,9.95
14205,13.6,10.2
14206,13.55,10.25
14207,13.5,10.3
14208,13.4,10.35
14209,13.3,10.4
14210,13.45,10.45
14211,13.6,10.5
14212,13.55,10.4
14213,13.5,10.3
14214,13.5,10.3
14215,13.5,10.3
14216,13.8,10.2
14217,14.1,10.1
14218,14.15,10.05
14219,14.2,10.0
14220,14.0,10.2
14221,13.8,10.4
14222,13.75,10.35
14223,13.7,10.3
14224,11.7,8.65
14225,9.7,7.0
14226,8.85,6.7
14227,8.0,6.4
14228,7.95,6.35
14229,7.9,6.3
14230,8.15,5.95
14231,8.4,5.6
14232,9.1,5.95
14233,9.8,6.3
14234,10.05,5.6
14235,10.3,4.9
14236,10.3,4.95
14237,10.3,5.0
14238,10.2,5.25
14239,10.1,5.5
14240,9.7,4.9
14241,9.3,4.3
14242,9.1,3.85
14243,8.9,3.4
14244,8.45,3.35
14245,8.0,3.3
14246,7.75,3.35
14247,7.5,3.4
14248,7.25,3.25
14249,7.0,3.1
14250,7.15,2.95
14251,7.3,2.8
14252,6.85,2.95
14253,6.4,3.1
14254,6.8,3.35
14255,7.2,3.6
14256,7.15,3.7
14257,7.1,3.8
14258,6.95,4.1
14259,6.8,4.4
14260,6.55,4.2
14261,6.3,4.0
14262,6.35,3.95
14263,6.4,3.9
14264,6.55,4.15
14265,6.7,4.4
14266,6.95,4.75
14267,7.2,5.1
14268,7.35,5.15
14269,7.5,5.2
14270,7.55,5.15
14271,7.6,5.1
14272,7.75,5.3
14273,7.9,5.5
14274,8.5,5.7
14275,9.1,5.9
14276,9.55,5.8
14277,10.0,5.7
14278,10.25,5.3
14279,10.5,4.9
14280,10.65,4.9
14281,10.8,4.9
14282,11.0,5.3
14283,11.2,5.7
14284,11.25,5.7
14285,11.3,5.7
14286,11.3,5.7
14287,11.3,5.7
14288,11.2,5.95
14289,11.1,6.2
14290,11.0,5.9
14291,10.9,5.6
14292,10.85,5.6
14293,10.8,5.6
14294,10.7,5.75
14295,10.6,5.9
14296,10.65,6.0
14297,10.7,6.1
14298,10.55,6.3
14299,10.4,6.5
14300,10.3,6.75
14301,10.2,7.0
14302,10.2,6.9
14303,10.2,6.8
14304,10.25,6.5
14305,10.3,6.2
14306,10.1,6.0
14307,9.9,5.8
14308,9.65,5.65
14309,9.4,5.5
14310,9.1,5.35
14311,8.8,5.2
14312,8.4,5.1
14313,8.0,5.0
14314,7.55,4.75
14315,7.1,4.5
14316,6.7,4.45
14317,6.3,4.4
14318,5.15,3.55
14319,4.0,2.7
14320,3.75,2.8
14321,3.5,2.9
14322,4.0,3.7
14323,4.5,4.5
14324,6.55,4.85
14325,8.6,5.2
14326,9.5,4.85
14327,10.4,4.5
14328,10.3,4.65
14329,10.2,4.8
14330,10.95,4.9
14331,11.7,5.0
14332,11.75,5.2
14333,11.8,5.4
14334,11.85,5.55
14335,11.9,5.7
14336,11.6,6.15
14337,11.3,6.6
14338,11.45,6.25
14339,11.6,5.9
14340,11.3,5.8
14341,11.0,5.7
14342,10.65,5.7
14343,10.3,5.7
14344,10.3,5.85
14345,10.3,6.0
14346,10.0,6.05
14347,9.7,6.1
14348,9.7,6.15
14349,9.7,6.2
14350,9.5,6.15
14351,9.3,6.1
14352,8.7,5.95
14353,8.1,5.8
14354,8.65,6.2
14355,9.2,6.6
14356,9.4,7.0
14357,9.6,7.4
14358,9.8,7.8
14359,10.0,8.2
14360,9.8,8.35
14361,9.6,8.5
14362,9.45,8.45
14363,9.3,8.4
14364,9.25,8.3
14365,9.2,8.2
14366,9.35,8.25
14367,9.5,8.3
14368,9.55,8.4
14369,9.6,8.5
14370,10.05,8.6
14371,10.5,8.7
14372,10.95,9.0
14373,11.4,9.3
14374,11.8,9.7
14375,12.2,10.1
14376,12.7,10.2
14377,13.2,10.3
14378,13.3,10.5
14379,13.4,10.7
14380,13.3,10.65
14381,13.2,10.6
14382,13.0,10.7
14383,12.8,10.8
14384,12.7,10.65
14385,12.6,10.5
14386,12.35,10.45
14387,12.1,10.4
14388,11.9,10.4
14389,11.7,10.4
14390,11.7,10.35
14391,11.7,10.3
14392,11.7,10.25
14393,11.7,10.2
14394,11.65,10.4
14395,11.6,10.6
14396,11.7,10.7
14397,11.8,10.8
14398,11.9,10.75
14399,12.0,10.7
14400,11.95,10.65
14401,11.9,10.6
14402,11.9,10.65
14403,11.9,10.7
14404,11.85,10.75
14405,11.8,10.8
14406,11.8,10.8
14407,11.8,10.8
14408,11.8,10.8
14409,11.8,10.8
14410,11.85,10.85
14411,11.9,10.9
14412,11.85,10.95
14413,11.8,11.0
14414,11.8,11.05
14415,11.8,11.1
14416,11.75,11.0
14417,11.7,10.9
14418,11.8,10.9
14419,11.9,10.9
14420,12.15,11.0
14421,12.4,11.1
14422,12.35,11.2
14423,12.3,11.3
14424,12.55,11.55
14425,12.8,11.8
14426,12.85,11.75
14427,12.9,11.7
14428,12.95,11.6
14429,13.0,11.5
14430,12.85,11.4
14431,12.7,11.3
14432,12.4,11.35
14433,12.1,11.4
14434,12.0,11.4
14435,11.9,11.4
14436,11.75,11.3
14437,11.6,11.2
14438,11.55,11.15
14439,11.5,11.1
14440,11.6,11.15
14441,11.7,11.2
14442,11.6,11.15
14443,11.5,11.1
14444,11.3,10.95
14445,11.1,10.8
14446,10.3,9.8
14447,9.5,8.8
14448,8.6,8.0
14449,7.7,7.2
14450,8.25,7.45
14451,8.8,7.7
14452,7.75,6.9
14453,6.7,6.1
14454,7.4,7.0
14455,8.1,7.9
14456,8.35,7.95
14457,8.6,8.0
14458,8.7,8.1
14459,8.8,8.2
14460,9.1,8.35
14461,9.4,8.5
14462,9.55,8.7
14463,9.7,8.9
14464,10.55,9.2
14465,11.4,9.5
14466,11.3,9.45
14467,11.2,9.4
14468,12.1,9.6
14469,13.0,9.8
14470,13.4,9.95
14471,13.8,10.1
14472,12.75,9.6
14473,11.7,9.1
14474,12.1,8.7
14475,12.5,8.3
14476,12.6,7.9
14477,12.7,7.5
14478,12.65,7.0
14479,12.6,6.5
14480,12.0,6.4
14481,11.4,6.3
14482,10.8,6.15
14483,10.2,6.0
14484,9.1,6.0
14485,8.0,6.0
14486,7.9,5.95
14487,7.8,5.9
14488,7.7,5.8
14489,7.6,5.7
14490,7.15,5.75
14491,6.7,5.8
14492,6.7,5.8
14493,6.7,5.8
14494,6.6,5.85
14495,6.5,5.9
14496,6.25,5.75
14497,6.0,5.6
14498,5.8,5.4
14499,5.6,5.2
14500,5.75,5.45
14501,5.9,5.7
14502,5.8,5.6
14503,5.7,5.5
14504,5.85,5.7
14505,6.0,5.9
14506,5.75,5.55
14507,5.5,5.2
14508,5.6,5.35
14509,5.7,5.5
14510,6.2,6.05
14511,6.7,6.6
14512,7.1,6.65
14513,7.5,6.7
14514,8.0,6.7
14515,8.5,6.7
14516,8.9,7.2
14517,9.3,7.7
14518,9.25,7.9
14519,9.2,8.1
14520,9.15,8.0
14521,9.1,7.9
14522,9.7,8.0
14523,10.3,8.1
14524,10.35,8.2
14525,10.4,8.3
14526,10.55,8.45
14527,10.7,8.6
14528,10.85,8.85
14529,11.0,9.1
14530,10.55,8.85
14531,10.1,8.6
14532,9.75,8.75
14533,9.4,8.9
14534,8.65,7.95
14535,7.9,7.0
14536,9.35,8.35
14537,10.8,9.7
14538,10.95,9.5
14539,11.1,9.3
14540,10.95,9.25
14541,10.8,9.2
14542,11.95,10.75
14543,13.1,12.3
14544,13.4,12.25
14545,13.7,12.2
14546,13.4,12.3
14547,13.1,12.4
14548,13.2,12.35
14549,13.3,12.3
14550,14.05,13.15
14551,14.8,14.0
14552,15.5,13.85
14553,16.2,13.7
14554,16.45,13.75
14555,16.7,13.8
14556,16.85,13.6
14557,17.0,13.4
14558,16.9,13.35
14559,16.8,13.3
14560,16.6,13.3
14561,16.4,13.3
14562,16.15,12.6
14563,15.9,11.9
14564,16.0,11.95
14565,16.1,12.0
14566,16.05,12.0
14567,16.0,12.0
14568,16.1,12.05
14569,16.2,12.1
14570,15.4,12.7
14571,14.6,13.3
14572,15.1,13.1
14573,15.6,12.9
14574,15.95,12.85
14575,16.3,12.8
14576,15.75,11.1
14577,15.2,9.4
14578,14.4,9.2
14579,13.6,9.0
14580,12.15,8.65
14581,10.7,8.3
14582,10.1,8.2
14583,9.5,8.1
14584,9.6,8.65
14585,9.7,9.2
14586,9.65,9.05
14587,9.6,8.9
14588,8.85,8.2
14589,8.1,7.5
14590,7.85,7.35
14591,7.6,7.2
14592,7.55,7.2
14593,7.5,7.2
14594,7.25,6.95
14595,7.0,6.7
14596,6.45,6.15
14597,5.9,5.6
14598,6.3,6.1
14599,6.7,6.6
14600,6.1,5.95
14601,5.5,5.3
14602,5.2,5.05
14603,4.9,4.8
14604,4.5,4.4
14605,4.1,4.0
14606,4.1,4.05
14607,4.1,4.1
14608,4.65,4.65
14609,5.2,5.2
14610,5.4,5.4
14611,5.6,5.6
14612,7.8,7.8
14613,10.0,10.0
14614,10.85,10.35
14615,11.7,10.7
14616,13.2,10.2
14617,14.7,9.7
14618,14.8,9.6
14619,14.9,9.5
14620,14.95,9.85
14621,15.0,10.2
14622,14.95,10.1
14623,14.9,10.0
14624,14.3,9.7
14625,13.7,9.4
14626,12.45,9.0
14627,11.2,8.6
14628,10.6,8.5
14629,10.0,8.4
14630,9.35,7.9
14631,8.7,7.4
14632,8.35,7.4
14633,8.0,7.4
14634,7.75,6.95
14635,7.5,6.5
14636,7.2,6.6
14637,6.9,6.7
14638,6.6,6.3
14639,6.3,5.9
14640,6.2,5.95
