src_id,station_name,station_file_name,historic_county,station_latitude,station_longitude,station_elevation,first_year,last_year
1137,RHYL NO 2,rhyl-no-2,clwyd,53.259,-3.509,77,1992,2019
1139,RHYL,rhyl,clwyd,53.314,-3.501,9,1911,1982
1140,ST ASAPH,st-asaph,clwyd,53.275,-3.434,23,1959,1960
1141,PRESTATYN,prestatyn,clwyd,53.342,-3.412,4,1932,2019
1142,MOEL-Y-CRIO,moel-y-crio,clwyd,53.22,-3.209,263,1985,2005
1143,HAWARDEN BRIDGE,hawarden-bridge,clwyd,53.217,-3.029,5,1921,2005
1144,HAWARDEN AIRPORT,hawarden-airport,clwyd,53.175,-2.986,11,1992,2019
1145,VALLEY,valley,gwynedd,53.253,-4.536,10,1941,2019
1146,ANGLESEY: LLYN ALAW,anglesey-llyn-alaw,gwynedd,53.339,-4.441,44,1974,1984
1147,AMLWCH,amlwch,gwynedd,53.381,-4.357,114,1988,1999
1148,BETWS-Y-COED,betws-y-coed,clwyd,53.097,-3.79,22,1976,2019
1149,COLWYN BAY,colwyn-bay,clwyd,53.291,-3.715,36,1929,2019
25719,CAMPS RESR NO 2,camps-resr-no-2,lanarkshire,55.483,-3.612,290,2000,2002
1151,"COLWYN BAY, NURSERY GARDENS",colwyn-bay-nursery-gardens,clwyd,53.293,-3.712,24,1972,1982
25720,PORTHCAWL GOLF CLUB,porthcawl-golf-club,mid-glamorgan,51.494,-3.723,27,2000,2002
1153,RUTHIN,ruthin,clwyd,53.116,-3.297,82,1959,2009
1154,"LOGGERHEADS, COLOMENDY CENTRE",loggerheads-colomendy-centre,clwyd,53.149,-3.197,225,1960,2004
1155,LLANARMON DYFFRYN CEIRIOG,llanarmon-dyffryn-ceiriog,clwyd,52.886,-3.256,265,1986,2019
1156,BWLCHGWYN,bwlchgwyn,clwyd,53.06,-3.141,386,1959,1984
1157,WREXHAM,wrexham,clwyd,53.051,-2.989,88,1959,1974
1158,BARDSEY ISLAND,bardsey-island,gwynedd,52.75,-4.799,15,1972,1987
1160,BOTWNNOG,botwnnog,gwynedd,52.851,-4.582,34,1960,1994
1161,ABERDARON,aberdaron,gwynedd,52.789,-4.741,86,1993,2019
1162,CWMYSTRADLLYN,cwmystradllyn,gwynedd,52.975,-4.151,204,1974,1982
1163,DINORWIC,dinorwic,gwynedd,53.127,-4.112,296,1988,1992
1164,DINORWIC NO 2,dinorwic-no-2,gwynedd,53.143,-4.108,333,1992,2019
1165,PEN-Y-FFRIDD,pen-y-ffridd,gwynedd,53.21,-4.155,86,1959,1997
1166,PORTHMADOG,porthmadog,gwynedd,52.915,-4.158,7,1993,2019
1167,SNOWDON SUMMIT,snowdon-summit,gwynedd,53.068,-4.077,1040,1996,2000
1168,CWM DYLI,cwm-dyli,gwynedd,53.068,-4.011,94,1959,1967
1169,ABER,aber,gwynedd,53.235,-4.024,18,1959,1982
1170,ABER NO 2,aber-no-2,gwynedd,53.238,-4.015,15,1983,2002
1171,CAPEL CURIG NO 3,capel-curig-no-3,gwynedd,53.094,-3.941,216,1993,2019
1172,LLANDUDNO,llandudno,gwynedd,53.319,-3.837,4,1889,1968
1173,ARTHOG NO 2,arthog-no-2,gwynedd,52.718,-4.015,7,1988,2019
1174,LLYN STWLAN,llyn-stwlan,gwynedd,52.978,-3.99,505,1959,1964
1176,TRAWSFYNYDD,trawsfynydd,gwynedd,52.932,-3.943,193,1961,1995
1178,LLANYMAWDDWY,llanymawddwy,gwynedd,52.755,-3.63,145,1987,1999
1179,NANTMOR,nantmor,gwynedd,52.995,-4.082,49,1983,2002
1180,BALA,bala,gwynedd,52.908,-3.584,163,1970,2019
9370,CHEDDAR P STA,cheddar-p-sta,somerset,51.276,-2.786,16,1966,1974
1182,CORWEN,corwen,clwyd,52.947,-3.418,144,1959,1982
1183,CYNWYD,cynwyd,clwyd,52.951,-3.407,227,1983,2003
1184,"ABERHOSAN, RHOSWYDOL",aberhosan-rhoswydol,powys-north,52.565,-3.712,244,1994,2003
1185,MACHYNLLETH,machynlleth,powys-north,52.622,-3.843,76,1986,2019
1186,CEINWS,ceinws,powys-north,52.638,-3.835,61,1961,1976
1187,MOEL CYNNEDD,moel-cynnedd,powys-north,52.475,-3.705,358,1968,1999
1188,LLANFAIR CAEREINION,llanfair-caereinion,powys-north,52.641,-3.283,243,1977,2006
1189,LAKE VYRNWY,lake-vyrnwy,powys-north,52.758,-3.458,303,1959,1985
1190,LAKE VYRNWY NO 2,lake-vyrnwy-no-2,powys-north,52.757,-3.465,360,1994,2019
1191,LLANWDDYN,llanwddyn,powys-north,52.749,-3.47,235,1988,2019
1192,NEWTOWN,newtown,powys-north,52.5,-3.34,120,1989,1996
1193,FORDEN,forden,powys-north,52.597,-3.153,91,1978,1980
1194,FORDEN NO 2,forden-no-2,powys-north,52.613,-3.122,135,1981,1984
1195,FORDEN NO 3,forden-no-3,powys-north,52.613,-3.125,150,1984,1986
1196,HOPE,hope,powys-north,52.662,-3.112,91,1977,1978
1198,ABERPORTH,aberporth,dyfed,52.14,-4.571,133,1941,2019
1199,TALGARREG,talgarreg,dyfed,52.132,-4.301,198,1989,2003
1201,"ABERYSTWYTH, FRONGOCH",aberystwyth-frongoch,dyfed,52.423,-4.052,137,1930,1931
1202,CORS FOCHNO,cors-fochno,dyfed,52.507,-4.011,5,1979,1983
1203,ABERDOVEY NO 2,aberdovey-no-2,gwynedd,52.55,-4.069,22,1983,1990
1204,SWYDDFFYNNON,swyddffynnon,dyfed,52.272,-3.916,178,1959,2019
1205,GOGERDDAN,gogerddan,dyfed,52.432,-4.02,31,1959,2019
1206,TREGARON NO 2,tregaron-no-2,dyfed,52.245,-3.951,178,1975,1981
1209,TRAWSGOED,trawsgoed,dyfed,52.344,-3.948,63,1992,2019
1210,LLETY-EVAN-HEN,llety-evan-hen,dyfed,52.448,-3.925,290,1959,1977
1211,CWMYSTWYTH,cwmystwyth,dyfed,52.359,-3.803,301,1959,2011
1212,SKOKHOLM ISLAND,skokholm-island,dyfed,51.7,-5.275,34,1964,2003
1213,PENDINE,pendine,dyfed,51.745,-4.509,5,1984,1988
1214,DALE FORT,dale-fort,dyfed,51.703,-5.152,33,1959,2019
1215,MILFORD HAVEN CONSERVANCY BOARD,milford-haven-conservancy-board,dyfed,51.709,-5.053,44,1964,2019
1216,BRAWDY,brawdy,dyfed,51.88,-5.124,111,1974,1992
1217,ORIELTON,orielton,dyfed,51.653,-4.96,60,1964,2019
1219,HAVERFORDWEST NO 2,haverfordwest-no-2,dyfed,51.793,-4.966,12,1967,1974
1220,HAVERFORDWEST,haverfordwest,dyfed,51.799,-4.967,41,1930,1965
1221,SCOLTON COUNTRY PARK,scolton-country-park,dyfed,51.86,-4.922,75,1989,2019
1222,TENBY,tenby,dyfed,51.669,-4.708,5,1977,2019
1223,WHITECHURCH,whitechurch,dyfed,51.989,-4.679,129,1975,2019
1225,"ST CLEARS, SALEM ROAD",st-clears-salem-road,dyfed,51.833,-4.493,40,1989,2013
1226,PEMBREY SANDS,pembrey-sands,dyfed,51.714,-4.367,3,1994,2019
1227,SARON,saron,dyfed,52.013,-4.37,152,1988,2019
1228,TOWY CASTLE,towy-castle,dyfed,51.804,-4.313,88,1980,1992
1229,CARMARTHEN,carmarthen,dyfed,51.841,-4.306,15,1962,1984
1230,CARMARTHEN MUSEUM,carmarthen-museum,dyfed,51.866,-4.266,9,1988,1992
1231,LLANDEILO,llandeilo,dyfed,51.86,-4.039,80,1994,2013
1232,ESGAIRWEN-UCHAF,esgairwen-uchaf,dyfed,52.089,-4.032,332,1969,1977
1233,BRONYDD-MAWR,bronydd-mawr,powys-south,51.964,-3.629,330,1985,2009
1234,BRYNAMMAN,brynamman,dyfed,51.813,-3.861,183,1969,1985
1235,TRECASTLE,trecastle,dyfed,51.949,-3.702,312,1984,1988
1236,"RHANDIRMWYN, BWLCH-Y-FFIN",rhandirmwyn-bwlch-y-ffin,dyfed,52.118,-3.761,240,1995,1998
1237,RHANDIRMWYN,rhandirmwyn,dyfed,52.099,-3.825,168,1988,1995
1238,LLYSDINAM,llysdinam,powys-south,52.216,-3.452,196,1988,2019
1239,CEFN-LLECH,cefn-llech,powys-south,52.384,-3.537,317,1994,2003
1240,CENARTH,cenarth,powys-south,52.383,-3.534,308,1976,1980
1241,CENARTH MILL,cenarth-mill,powys-south,52.389,-3.503,282,1967,1975
1242,LLANDRINDOD WELLS,llandrindod-wells,powys-south,52.235,-3.376,235,1959,1974
1243,VELINDRE,velindre,powys-south,52.026,-3.187,152,1982,2019
1244,LLANDRINDOD WELLS NO 2,llandrindod-wells-no-2,powys-south,52.244,-3.384,195,1974,1975
1245,LLANGUNLLO NO 2,llangunllo-no-2,powys-south,52.332,-3.133,310,1989,2019
1246,PRESTEIGNE,presteigne,powys-south,52.283,-3.052,177,1988,1999
1247,LLWYN-ON RESR,llwyn-on-resr,mid-glamorgan,51.791,-3.435,235,1959,1979
1248,"BRECON BEACONS, STOREY ARMS",brecon-beacons-storey-arms,powys-south,51.873,-3.479,445,1987,1991
1249,LIBANUS,libanus,powys-south,51.924,-3.489,331,1994,2019
1250,PENCELLI,pencelli,powys-south,51.913,-3.324,160,1987,1991
1251,"LLANGENNY, CASTELL CORRYN",llangenny-castell-corryn,powys-south,51.855,-3.101,135,1994,2002
1252,LLANGENNY,llangenny,gwent,51.859,-3.104,122,1973,1994
1253,ST HARMON,st-harmon,powys-south,52.342,-3.484,279,1983,1991
1254,WHITEFORD BURROWS,whiteford-burrows,west-glamorgan,51.624,-4.258,5,1968,1981
1255,MUMBLES HEAD,mumbles-head,west-glamorgan,51.566,-3.982,43,1958,2019
1256,PENMAEN,penmaen,west-glamorgan,51.58,-4.121,87,1968,2009
1257,"SWANSEA, VICTORIA PARK",swansea-victoria-park,west-glamorgan,51.612,-3.962,8,1907,2001
1258,PORT TALBOT,port-talbot,west-glamorgan,51.567,-3.754,5,1959,1979
1259,NEATH,neath,west-glamorgan,51.646,-3.859,62,1959,1995
1260,RHIWFAWR,rhiwfawr,west-glamorgan,51.777,-3.836,310,1991,1996
1261,PORTHCAWL,porthcawl,mid-glamorgan,51.481,-3.698,6,1959,1999
1262,TONDU,tondu,mid-glamorgan,51.545,-3.617,90,1994,1997
1263,CYMMER,cymmer,west-glamorgan,51.652,-3.63,230,1991,2002
1264,BRIDGEND NO 2,bridgend-no-2,mid-glamorgan,51.505,-3.559,42,1974,1980
1265,ABERDARE,aberdare,mid-glamorgan,51.718,-3.462,174,1974,1976
1266,ABERDARE FILTER,aberdare-filter,mid-glamorgan,51.709,-3.451,186,1977,1979
1267,RHOOSE,rhoose,south-glamorgan,51.401,-3.344,65,1957,1998
1268,CILFYNYDD,cilfynydd,mid-glamorgan,51.636,-3.302,194,1974,1996
1269,CWMBARGOED,cwmbargoed,mid-glamorgan,51.747,-3.333,372,1981,1993
1270,FLAT HOLM,flat-holm,south-glamorgan,51.379,-3.123,15,1994,2014
1271,CARDIFF WEATHER CENTRE,cardiff-weather-centre,south-glamorgan,51.478,-3.179,52,1982,2006
1272,"CARDIFF, BUTE PARK",cardiff-bute-park,south-glamorgan,51.488,-3.189,9,1977,2019
1273,CARDIFF,cardiff,south-glamorgan,51.507,-3.161,62,1913,1976
1274,TREDEGAR,tredegar,gwent,51.769,-3.246,313,1959,1974
1275,"TREDEGAR, BRYN BACH PARK",tredegar-bryn-bach-park,gwent,51.785,-3.276,380,1994,1995
1276,"TREDEGAR, BRYN BACH PARK NO 2",tredegar-bryn-bach-park-no-2,gwent,51.784,-3.268,360,1995,2019
1277,NEWPORT (MONMOUTH),newport-monmouth,gwent,51.558,-3.041,23,1959,1977
1278,"NEWPORT, CLEPPA PARK",newport-cleppa-park,gwent,51.557,-3.044,19,1988,1989
1279,USK,usk,gwent,51.713,-2.914,19,1959,2010
1280,PENHOW,penhow,gwent,51.612,-2.851,100,1994,2013
1281,"CROSSWAY, HOME FARM",crossway-home-farm,gwent,51.865,-2.804,138,1989,1996
1282,CRUMBLAND PLANTATION,crumbland-plantation,gwent,51.718,-2.763,245,1959,1982
1283,LLANISHEN,llanishen,gwent,51.729,-2.746,180,1989,2009
1284,HAWKRIDGE,hawkridge,somerset,51.083,-3.605,314,1959,1992
1285,LISCOMBE,liscombe,somerset,51.087,-3.609,348,1993,2019
1286,SIMONSBATH,simonsbath,somerset,51.141,-3.742,381,1989,1993
1287,EXTON,exton,somerset,51.094,-3.485,335,1973,1986
1288,MINEHEAD,minehead,somerset,51.201,-3.467,8,1987,1995
1289,TIVINGTON,tivington,somerset,51.201,-3.531,83,1989,1998
1290,"NETTLECOMBE, BIRDS HILL",nettlecombe-birds-hill,somerset,51.118,-3.349,271,1971,2012
1291,NETTLECOMBE,nettlecombe,somerset,51.131,-3.35,96,1968,2019
1292,BRYMORE SCHOOL,brymore-school,somerset,51.149,-3.081,25,1978,1996
1293,CANNINGTON,cannington,somerset,51.153,-3.066,25,1959,2005
1295,WESTON SUPER MARE,weston-super-mare,avon,51.337,-2.98,9,1959,1971
1296,CRICKET MALHERBIE,cricket-malherbie,somerset,50.909,-2.909,76,1966,1972
1297,TAUNTON,taunton,somerset,51.008,-3.1,22,1985,1989
1298,WESTON-SUPER-MARE,weston-super-mare,avon,51.364,-2.952,94,1972,1973
1299,WESTON-SUPER-MARE NO 2,weston-super-mare-no-2,avon,51.364,-2.908,5,1985,1994
1300,"CREWKERNE, WADHAM SCHOOL",crewkerne-wadham-school,somerset,50.89,-2.786,101,1976,1991
1302,YEOVILTON,yeovilton,somerset,51.006,-2.643,20,1964,2019
1303,"GLASTONBURY, ST DUNSTANS SCHOOL",glastonbury-st-dunstans-school,somerset,51.153,-2.718,15,1990,1993
1304,RODNEY STOKE,rodney-stoke,somerset,51.248,-2.734,40,1964,2018
1305,LONG ASHTON,long-ashton,avon,51.425,-2.669,51,1920,2002
1306,WEST CAMEL,west-camel,somerset,51.02,-2.609,27,1966,1973
1307,"CASTLE CARY, GROVE MEAD",castle-cary-grove-mead,somerset,51.08,-2.504,135,1989,2004
1308,DOWNSIDE ABBEY,downside-abbey,somerset,51.255,-2.497,183,1968,2000
1309,WINCANTON,wincanton,somerset,51.056,-2.424,113,1962,1982
1311,"BATH, BEECHEN CLIFF SCHOOL",bath-beechen-cliff-school,avon,51.372,-2.359,114,1959,2005
1312,BATH,bath,avon,51.386,-2.355,20,1904,1963
1313,LYME REGIS,lyme-regis,dorset,50.733,-2.937,64,1962,1966
1314,"WEYMOUTH, WYKE REGIS",weymouth-wyke-regis,dorset,50.595,-2.477,33,1993,2015
1315,"WEYMOUTH, WESTHAM",weymouth-westham,dorset,50.615,-2.481,21,1970,1993
1316,PORTLAND ,portland,dorset,50.566,-2.45,3,1994,1999
1317,LOWER KINGCOMBE,lower-kingcombe,dorset,50.789,-2.634,122,1990,2009
1318,PORTLAND BILL LIGHTHOUSE,portland-bill-lighthouse,dorset,50.514,-2.457,11,1957,1968
1319,ISLE OF PORTLAND,isle-of-portland,dorset,50.522,-2.456,52,1967,2019
1320,WEYMOUTH,weymouth,dorset,50.611,-2.459,5,1948,1969
1321,BEAMINSTER,beaminster,dorset,50.805,-2.758,58,1984,1989
1322,WINFRITH,winfrith,dorset,50.682,-2.256,26,1962,1993
1323,WINTERBOURNE KINGSTON,winterbourne-kingston,dorset,50.78,-2.211,59,1994,1998
1324,FONTMELL MAGNA,fontmell-magna,dorset,50.951,-2.185,90,1988,2019
1325,SHAFTESBURY,shaftesbury,dorset,51.004,-2.199,207,1959,1974
1326,SWANAGE,swanage,dorset,50.614,-1.959,10,1931,2019
1328,POOLE S WKS,poole-s-wks,dorset,50.744,-1.994,5,1963,2013
1330,CLAWTON,clawton,devon,50.77,-4.346,120,1960,1965
1331,VIRGINSTOW,virginstow,devon,50.721,-4.288,168,1967,1974
1332,HARTLAND POINT,hartland-point,devon,51.02,-4.524,95,1957,1982
1333,HARTLAND,hartland,devon,50.991,-4.462,142,1983,1988
1334,GAWLISH,gawlish,devon,51.016,-4.49,122,1989,2004
1335,LUNDY,lundy,devon,51.161,-4.656,43,1984,1994
1336,"PLYMOUTH, MOUNTBATTEN",plymouth-mountbatten,devon,50.355,-4.121,50,1930,2019
1337,PLYMOUTH HOE,plymouth-hoe,devon,50.363,-4.141,36,1874,1980
1338,RUMLEIGH,rumleigh,devon,50.491,-4.196,23,1978,1995
1339,TAVISTOCK,tavistock,devon,50.553,-4.144,139,1961,1979
1340,"TAVISTOCK, KILWORTHY COLLEGE",tavistock-kilworthy-college,devon,50.572,-4.145,192,1980,1983
1341,ROADFORD DAM,roadford-dam,devon,50.686,-4.234,131,1988,1992
1342,MELBURY,melbury,devon,50.959,-4.297,143,1979,1985
1343,SAUNTON SANDS,saunton-sands,devon,51.118,-4.222,15,1989,2011
1344,NORTH HESSARY TOR,north-hessary-tor,devon,50.549,-4.009,510,1963,1980
1345,"OKEHAMPTON, EAST OKEMENT FARM",okehampton-east-okement-farm,devon,50.703,-3.977,408,1992,2019
1346,CHIVENOR,chivenor,devon,51.089,-4.149,6,1984,2019
1347,"ILFRACOMBE, HOLIDAY PARC",ilfracombe-holiday-parc,devon,51.2,-4.113,145,1994,1996
1348,ILFRACOMBE,ilfracombe,devon,51.21,-4.12,8,1930,1991
1350,"PRINCETOWN, PRISON",princetown-prison,devon,50.549,-4.001,453,1916,1999
1351,OKEHAMPTON,okehampton,devon,50.718,-4.006,372,1977,1989
1352,NORTH WYKE,north-wyke,devon,50.769,-3.904,177,1981,2019
1353,"BURRINGTON, COMMON HEAD",burrington-common-head,devon,50.933,-3.987,199,1984,1999
1354,PRAWLE POINT,prawle-point,devon,50.203,-3.721,59,1971,1980
1355,SALCOMBE,salcombe,devon,50.234,-3.778,116,1969,1971
1356,SALCOMBE NO 2,salcombe-no-2,devon,50.24,-3.767,3,1991,1998
1358,CHAWLEIGH,chawleigh,devon,50.896,-3.812,168,1978,1982
1359,CHELDON BARTON,cheldon-barton,devon,50.906,-3.802,163,1968,1977
1360,"DARTINGTON, TIGLEY",dartington-tigley,devon,50.428,-3.753,87,1994,1998
1361,SOUTH STOWFORD,south-stowford,devon,51.147,-3.93,230,1994,1999
1362,SLAPTON,slapton,devon,50.293,-3.652,32,1960,2019
1363,STRETE,strete,devon,50.309,-3.633,125,1992,2000
1364,TOTNES NO 2,totnes-no-2,devon,50.454,-3.696,82,1969,1976
1365,NEWTON ABBOT,newton-abbot,devon,50.544,-3.655,83,1959,1976
1366,"BOVEY TRACEY, YARNER WOOD NO 2",bovey-tracey-yarner-wood-no-2,devon,50.592,-3.717,198,1977,2008
1367,BERRY HEAD,berry-head,devon,50.399,-3.484,58,2014,2014
1368,PAIGNTON,paignton,devon,50.437,-3.564,2,1959,1967
1369,"TORQUAY, ABBEY PARK",torquay-abbey-park,devon,50.465,-3.541,15,1930,2005
1370,CHUDLEIGH NO 2,chudleigh-no-2,devon,50.61,-3.603,106,1992,1998
1371,TEIGNMOUTH,teignmouth,devon,50.545,-3.495,3,1910,2019
1372,STARCROSS,starcross,devon,50.63,-3.455,9,1959,1990
1373,CLYST HONITON,clyst-honiton,devon,50.722,-3.439,22,1991,1997
1374,EXETER SOUTHAM,exeter-southam,devon,50.718,-3.487,46,1959,1972
1375,WITHLEIGH,withleigh,devon,50.903,-3.544,183,1990,2005
1376,"EXMOUTH, SALTERTON ROAD",exmouth-salterton-road,devon,50.623,-3.394,59,1930,1990
1377,EXMOUTH,exmouth,devon,50.629,-3.377,78,1990,2005
1378,EXETER AIRPORT,exeter-airport,devon,50.731,-3.417,27,1957,1991
1379,SIDMOUTH,sidmouth,devon,50.68,-3.24,10,1926,2017
1380,ROUSDON NO 2,rousdon-no-2,devon,50.711,-3,150,1994,1998
1381,TWIST,twist,devon,50.828,-3.009,183,1978,1993
1382,HEMYOCK,hemyock,devon,50.909,-3.227,168,1978,2019
1383,DUNKESWELL AERODROME,dunkeswell-aerodrome,devon,50.86,-3.24,252,1979,2019
1385,SCILLY: ST MARYS,scilly-st-marys,isles-of-scilly,49.929,-6.303,51,1930,1995
1386,SCILLY: ST MARYS AIRPORT,scilly-st-marys-airport,isles-of-scilly,49.915,-6.296,31,1991,2019
1388,GWENNAP HEAD,gwennap-head,cornwall,50.037,-5.681,66,1971,1992
1389,"PENZANCE, PENLEE GARDENS",penzance-penlee-gardens,cornwall,50.118,-5.543,19,1912,2003
1390,GULVAL,gulval,cornwall,50.132,-5.519,15,1959,1982
1391,DAVIDSTOW MOOR,davidstow-moor,cornwall,50.641,-4.622,291,1994,1997
1392,ST IVES,st-ives,cornwall,50.219,-5.476,10,1989,1992
1393,CULDROSE,culdrose,cornwall,50.084,-5.257,76,1960,2019
1394,PENHALVEAN,penhalvean,cornwall,50.192,-5.211,170,1991,1999
1395,CAMBORNE,camborne,cornwall,50.218,-5.328,87,1978,2019
1396,ROSEWARNE,rosewarne,cornwall,50.224,-5.306,76,1959,1989
1397,LIZARD,lizard,cornwall,49.963,-5.208,73,1964,1992
1398,LIZARD LIGHTHOUSE,lizard-lighthouse,cornwall,49.959,-5.202,55,1988,2003
1399,FALMOUTH,falmouth,cornwall,50.152,-5.078,51,1916,1995
1400,PENDENNIS POINT,pendennis-point,cornwall,50.145,-5.045,42,1995,2007
1401,TRELISSICK,trelissick,cornwall,50.217,-5.033,39,1991,2002
1402,NEWQUAY,newquay,cornwall,50.412,-5.081,53,1920,1982
1403,"NEWQUAY, NO 2",newquay-no-2,cornwall,50.409,-5.067,32,1983,1998
1404,LADOCK,ladock,cornwall,50.322,-4.964,30,1978,1983
1405,ST MAWGAN,st-mawgan,cornwall,50.439,-4.998,103,1957,2008
1407,CONSTANTINE BAY,constantine-bay,cornwall,50.531,-5.01,36,1979,1989
1408,HELIGAN,heligan,cornwall,50.283,-4.807,70,1994,2000
1409,ST AUSTELL,st-austell,cornwall,50.339,-4.787,94,1959,1976
1410,"ST AUSTELL, BETHEL",st-austell-bethel,cornwall,50.346,-4.755,55,1975,1991
1411,DELABOLE,delabole,cornwall,50.619,-4.725,201,1978,1982
1412,TREKNOW,treknow,cornwall,50.646,-4.755,100,1992,2019
1413,FOWEY,fowey,cornwall,50.339,-4.643,75,1959,1991
1415,"CARDINHAM, BODMIN",cardinham-bodmin,cornwall,50.502,-4.667,200,1991,2019
1416,TREGASTICK,tregastick,cornwall,50.411,-4.418,110,1978,1996
1417,BASTREET,bastreet,cornwall,50.562,-4.481,233,1974,2004
1418,BUDE,bude,cornwall,50.829,-4.546,15,1913,2019
1419,ST JOHNS,st-johns,cornwall,50.631,-4.367,128,1971,1987
1420,NORTH TAMERTON,north-tamerton,cornwall,50.754,-4.387,100,1994,2014
1421,SCILLY: ROUND ISLAND,scilly-round-island,isles-of-scilly,49.979,-6.323,38,1983,1988
1422,ELLBRIDGE,ellbridge,cornwall,50.447,-4.253,69,1959,1977
1425,COOLKEERAGH POWER STATION,coolkeeragh-power-station,londonderry,55.043,-7.251,3,1971,1985
1426,BOOM HALL,boom-hall,londonderry,55.02,-7.305,33,1978,1997
1427,CARMONEY,carmoney,londonderry,55.025,-7.211,73,1974,2005
1428,LOUGHERMORE FOREST,loughermore-forest,londonderry,54.959,-7.089,174,1961,1985
1429,BALLYKELLY,ballykelly,londonderry,55.057,-7.008,4,1957,2012
1430,"DUNGIVEN, BOVEVAGH",dungiven-bovevagh,londonderry,54.971,-7.023,235,1986,1987
1431,"BANAGHER, CAUGH HILL",banagher-caugh-hill,londonderry,54.886,-6.966,214,1969,2019
1432,AGHANLOO,aghanloo,londonderry,55.073,-6.947,18,1972,1995
1433,MOYDAMLAGHT P STA,moydamlaght-p-sta,londonderry,54.833,-6.848,178,1982,1993
1434,DERRYNOYD FOREST,derrynoyd-forest,londonderry,54.802,-6.803,88,1961,1982
1435,LOUGH FEA,lough-fea,londonderry,54.721,-6.815,225,1989,2019
1436,SOMERSET FOREST,somerset-forest,londonderry,55.111,-6.684,43,1967,1977
1437,COLERAINE UNIVERSITY,coleraine-university,londonderry,55.154,-6.678,23,1969,2003
1438,"CASTLEDAWSON, HILLHEAD",castledawson-hillhead,londonderry,54.788,-6.536,30,1986,2000
1439,GARVAGH FOREST,garvagh-forest,londonderry,54.984,-6.695,88,1961,1986
1440,MONEYDIG,moneydig,londonderry,54.993,-6.61,34,1968,1980
1441,MOYOLA W WKS,moyola-w-wks,londonderry,54.743,-6.518,17,1981,2004
1442,TRAAD POINT,traad-point,londonderry,54.724,-6.515,16,1970,1971
1446,BALLYMONEY,ballymoney,antrim,55.071,-6.525,55,1964,1977
1447,MOVANAGHER FISH FARM,movanagher-fish-farm,antrim,54.986,-6.57,10,1989,2013
1448,PORTGLENONE,portglenone,antrim,54.865,-6.458,64,1993,2019
1449,LISNAFILLAN,lisnafillan,antrim,54.857,-6.326,38,1967,2005
1450,ALDERGROVE,aldergrove,antrim,54.664,-6.225,63,1930,2019
1451,GREENMOUNT,greenmount,antrim,54.697,-6.208,38,1963,1996
1452,ALTNAHINCH FILTERS,altnahinch-filters,antrim,55.048,-6.255,213,1965,2019
1454,LISBURN FRIENDS SCHOOL,lisburn-friends-school,down,54.517,-6.044,61,1970,1973
1455,NUTTS CORNER,nutts-corner,antrim,54.632,-6.149,103,1957,1960
1456,"GARRON TOWER, ST MACNISSIS",garron-tower-st-macnissis,antrim,55.042,-5.968,62,1987,2007
1457,CARNLOUGH,carnlough,antrim,54.984,-5.993,12,1975,2005
1458,PARKMORE FOREST,parkmore-forest,antrim,55.019,-6.12,235,1959,2003
1460,DUNGONNELL FILTERS NO 2,dungonnell-filters-no-2,antrim,54.989,-6.144,268,1983,2015
1461,BLACK MOUNTAIN,black-mountain,antrim,54.586,-6.024,295,1963,1972
1462,DIVIS MOUNTAIN,divis-mountain,antrim,54.608,-6.009,363,1962,1985
1463,"BELFAST, UPPER FALLS",belfast-upper-falls,antrim,54.578,-5.975,14,1989,1998
1464,"HYDE PARK, MALLUSK",hyde-park-mallusk,antrim,54.673,-5.993,140,1973,1983
1465,OLDPARK FILTERS,oldpark-filters,antrim,54.627,-5.949,58,1981,2007
1466,LOWTOWN NO 2,lowtown-no-2,antrim,54.836,-6.015,271,1965,1980
1467,BALLYPATRICK FOREST,ballypatrick-forest,antrim,55.181,-6.154,156,1961,2019
1469,"BELFAST, MALONE",belfast-malone,antrim,54.553,-5.968,35,1966,1990
1470,"BELFAST, QUEENS UNIVERSITY ROOF",belfast-queens-university-roof,antrim,54.585,-5.934,15,1971,1971
1471,ANDERSONSTOWN,andersonstown,antrim,54.581,-5.996,64,1976,1979
1472,NEWTOWNABBEY,newtownabbey,antrim,54.652,-5.925,32,1967,1980
1473,JORDANSTOWN,jordanstown,antrim,54.688,-5.893,30,1981,1981
1474,"JORDANSTOWN, ROSSTULLA",jordanstown-rosstulla,antrim,54.682,-5.886,10,1989,1996
1475,BELFAST NEWFORGE,belfast-newforge,down,54.56,-5.941,36,1982,2019
1478,WOODBURN NORTH,woodburn-north,antrim,54.744,-5.878,217,1967,1992
1479,BELMONT,belmont,antrim,54.745,-5.776,82,1992,2006
1480,LARNE,larne,antrim,54.852,-5.832,43,1961,2004
1481,KILROOT,kilroot,antrim,54.732,-5.764,22,1963,1975
1482,KILROOT POWER STATION,kilroot-power-station,antrim,54.727,-5.773,12,1975,1989
1484,BALLYLUMFORD,ballylumford,antrim,54.843,-5.784,24,1967,1984
1485,NEWRY ABBEY,newry-abbey,down,54.182,-6.334,10,1971,1974
1486,NEWRY S WKS,newry-s-wks,armagh,54.16,-6.331,1,1977,1991
1487,NEWRY CARNBANE,newry-carnbane,down,54.206,-6.351,8,1989,2007
1488,KILLOWEN,killowen,down,54.077,-6.184,4,1997,2019
1489,HILLSBOROUGH,hillsborough,down,54.453,-6.073,116,1959,2019
